image_id,split,class_id,class_name,file_name,source_image_path,original_path,cropped_path,width,height,original_width,original_height,bbox,bbox_xywh,bbox_area_ratio,bbox_width,bbox_height,aspect_ratio,crop_box,crop_width,crop_height,crop_fill_ratio,target_short_edge,cropped_width,cropped_height,true_color,estimated_color,preliminary_color_guess,color_confidence,needs_manual_review,foreground_dominant_share,background_complexity,quality_score,keep,drop,keep_or_drop,keep_reason,passed_clean_filters,filter_fail_reasons,crop_source,mask_source,focus_pixel_count,score_summary,notes,manual_exclusion_reason,duplicate_group_id,duplicate_canonical_image_id
test_02459,test,75,Chevrolet Silverado 1500 Regular Cab 2012,test_02459.jpg,data/raw/stanford_cars/cars_test/02459.jpg,data/raw/stanford_cars/cars_test/02459.jpg,,1024,768,1024,768,"[124, 195, 913, 638]","[124, 195, 789, 443]",0.4444,789,443,1.781,"[0, 115, 1024, 718]",1024,603,0.5661,256,,,blue,blue,blue,0.927,0,0.0757,0.5588,0.6693,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1847.500080987811), ('orange', 91.45707635581493)]; dominant_share=0.104","body_core=chromatic; top_scores=[('blue', 1847.500080987811), ('orange', 91.45707635581493)]; dominant_share=0.104",,,
test_02465,test,22,Audi S5 Coupe 2012,test_02465.jpg,data/raw/stanford_cars/cars_test/02465.jpg,data/raw/stanford_cars/cars_test/02465.jpg,,640,480,640,480,"[63, 114, 587, 409]","[63, 114, 524, 295]",0.5032,524,295,1.7763,"[0, 61, 640, 462]",640,401,0.6023,256,,,silver,silver,silver,0.803,0,0.1123,0.5644,0.6549,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.848; mean_value=0.623; dominant_share=0.102,body_core=neutral_mid; total_neutral=0.848; mean_value=0.623; dominant_share=0.102,,,
test_02472,test,118,GMC Terrain SUV 2012,test_02472.jpg,data/raw/stanford_cars/cars_test/02472.jpg,data/raw/stanford_cars/cars_test/02472.jpg,data/processed/stanford_cars/clean_crops/test_02472.jpg,640,480,640,480,"[17, 97, 615, 444]","[17, 97, 598, 347]",0.6755,598,347,1.7233,"[0, 35, 640, 480]",640,445,0.7286,256,368,256,red,red,red,0.879,0,0.2332,0.5674,0.7641,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 717.8119420856237), ('orange', 136.89800353348255)]; dominant_share=0.193","body_core=chromatic; top_scores=[('red', 717.8119420856237), ('orange', 136.89800353348255)]; dominant_share=0.193",,,
test_02509,test,52,Cadillac SRX SUV 2012,test_02509.jpg,data/raw/stanford_cars/cars_test/02509.jpg,data/raw/stanford_cars/cars_test/02509.jpg,,2497,1496,2497,1496,"[308, 233, 2185, 1317]","[308, 233, 1877, 1084]",0.5447,1877,1084,1.7315,"[0, 38, 2497, 1496]",2497,1458,0.5589,256,,,blue,blue,blue,0.871,0,0.1728,0.512,0.6529,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 777.444200143218), ('orange', 145.36337879300117)]; dominant_share=0.136","body_core=chromatic; top_scores=[('blue', 777.444200143218), ('orange', 145.36337879300117)]; dominant_share=0.136",,,
test_02515,test,124,HUMMER H3T Crew Cab 2010,test_02515.jpg,data/raw/stanford_cars/cars_test/02515.jpg,data/raw/stanford_cars/cars_test/02515.jpg,,1024,768,1024,768,"[68, 199, 948, 675]","[68, 199, 880, 476]",0.5326,880,476,1.8487,"[0, 113, 1024, 761]",1024,648,0.6313,256,,,black,black,black,0.798,0,0.2222,0.6205,0.6771,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_dark; dark_neutral=0.413; dominant_share=0.224,body_core=neutral_dark; dark_neutral=0.413; dominant_share=0.224,,,
test_02516,test,164,Mercedes-Benz E-Class Sedan 2012,test_02516.jpg,data/raw/stanford_cars/cars_test/02516.jpg,data/raw/stanford_cars/cars_test/02516.jpg,,1024,634,1024,634,"[81, 84, 935, 557]","[81, 84, 854, 473]",0.6222,854,473,1.8055,"[0, 0, 1024, 634]",1024,634,0.6222,256,,,blue,blue,blue,0.821,0,0.1677,0.5423,0.6742,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 369.5388345569372), ('red', 110.64163564145565)]; dominant_share=0.135","body_core=chromatic; top_scores=[('blue', 369.5388345569372), ('red', 110.64163564145565)]; dominant_share=0.135",,,
test_02536,test,39,Bentley Continental Supersports Conv. Convertible 2012,test_02536.jpg,data/raw/stanford_cars/cars_test/02536.jpg,data/raw/stanford_cars/cars_test/02536.jpg,,1280,700,1280,700,"[127, 125, 1069, 645]","[127, 125, 942, 520]",0.5467,942,520,1.8115,"[0, 31, 1239, 700]",1239,669,0.591,256,,,gray,gray,gray,0.82,0,0.2263,0.5532,0.6689,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.885; mean_value=0.558; dominant_share=0.211,body_core=neutral_mid; total_neutral=0.885; mean_value=0.558; dominant_share=0.211,,,
test_02548,test,165,Mercedes-Benz S-Class Sedan 2012,test_02548.jpg,data/raw/stanford_cars/cars_test/02548.jpg,data/raw/stanford_cars/cars_test/02548.jpg,,1280,782,1280,782,"[73, 122, 1205, 728]","[73, 122, 1132, 606]",0.6853,1132,606,1.868,"[0, 13, 1280, 782]",1280,769,0.6969,256,,,other,brown,other,0.807,0,0.1018,0.5953,0.7066,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('brown', 1929.625585243106), ('red', 670.3459201678634)]; dominant_share=0.125","body_core=chromatic; top_scores=[('brown', 1929.625585243106), ('red', 670.3459201678634)]; dominant_share=0.125",,,
test_02559,test,55,Chevrolet Corvette Convertible 2012,test_02559.jpg,data/raw/stanford_cars/cars_test/02559.jpg,data/raw/stanford_cars/cars_test/02559.jpg,,750,394,750,394,"[83, 44, 671, 357]","[83, 44, 588, 313]",0.6228,588,313,1.8786,"[0, 0, 750, 394]",750,394,0.6228,256,,,blue,blue,blue,0.952,0,0.1084,0.527,0.7109,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 6020.670353010297), ('orange', 42.00804705917835)]; dominant_share=0.194","body_core=chromatic; top_scores=[('blue', 6020.670353010297), ('orange', 42.00804705917835)]; dominant_share=0.194",,,
test_02560,test,167,Mitsubishi Lancer Sedan 2012,test_02560.jpg,data/raw/stanford_cars/cars_test/02560.jpg,data/raw/stanford_cars/cars_test/02560.jpg,,1024,768,1024,768,"[18, 137, 988, 686]","[18, 137, 970, 549]",0.6771,970,549,1.7668,"[0, 38, 1024, 768]",1024,730,0.7124,256,,,gray,gray,gray,0.82,0,0.1384,0.4791,0.7317,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.903; mean_value=0.470; dominant_share=0.176,body_core=neutral_mid; total_neutral=0.903; mean_value=0.470; dominant_share=0.176,,,
test_02638,test,80,Chrysler Crossfire Convertible 2008,test_02638.jpg,data/raw/stanford_cars/cars_test/02638.jpg,data/raw/stanford_cars/cars_test/02638.jpg,,1600,1200,1600,1200,"[120, 380, 1333, 1018]","[120, 380, 1213, 638]",0.4031,1213,638,1.9013,"[0, 265, 1551, 1133]",1551,868,0.5748,256,,,red,red,red,0.949,0,0.0988,0.5888,0.6755,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 8153.182072065771), ('orange', 21.11586332321167)]; dominant_share=0.128","body_core=chromatic; top_scores=[('red', 8153.182072065771), ('orange', 21.11586332321167)]; dominant_share=0.128",,,
test_02644,test,44,Bentley Continental Flying Spur Sedan 2007,test_02644.jpg,data/raw/stanford_cars/cars_test/02644.jpg,data/raw/stanford_cars/cars_test/02644.jpg,,1024,768,1024,768,"[162, 243, 829, 633]","[162, 243, 667, 390]",0.3308,667,390,1.7103,"[42, 173, 949, 703]",907,530,0.5411,256,,,gray,gray,gray,0.822,0,0.1738,0.6225,0.5869,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.932; mean_value=0.481; dominant_share=0.146,body_core=neutral_mid; total_neutral=0.932; mean_value=0.481; dominant_share=0.146,,,
test_02679,test,139,Hyundai Elantra Touring Hatchback 2012,test_02679.jpg,data/raw/stanford_cars/cars_test/02679.jpg,data/raw/stanford_cars/cars_test/02679.jpg,data/processed/stanford_cars/clean_crops/test_02679.jpg,797,465,797,465,"[34, 57, 748, 447]","[34, 57, 714, 390]",0.7514,714,390,1.8308,"[0, 0, 797, 465]",797,465,0.7514,256,439,256,red,red,red,0.951,0,0.153,0.4051,0.7984,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 8003.663863092661), ('orange', 29.365354880690575)]; dominant_share=0.161","body_core=chromatic; top_scores=[('red', 8003.663863092661), ('orange', 29.365354880690575)]; dominant_share=0.161",,,
test_02694,test,185,Tesla Model S Sedan 2012,test_02694.jpg,data/raw/stanford_cars/cars_test/02694.jpg,data/raw/stanford_cars/cars_test/02694.jpg,,1280,850,1280,850,"[131, 188, 1151, 781]","[131, 188, 1020, 593]",0.5559,1020,593,1.7201,"[0, 81, 1280, 850]",1280,769,0.6145,256,,,gray,gray,gray,0.772,0,0.087,0.6131,0.6469,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.661; mean_value=0.591; dominant_share=0.135,body_core=neutral_mid; total_neutral=0.661; mean_value=0.591; dominant_share=0.135,,,
test_02703,test,150,Lamborghini Reventon Coupe 2008,test_02703.jpg,data/raw/stanford_cars/cars_test/02703.jpg,data/raw/stanford_cars/cars_test/02703.jpg,,786,492,786,492,"[44, 66, 748, 460]","[44, 66, 704, 394]",0.7173,704,394,1.7868,"[0, 0, 786, 492]",786,492,0.7173,256,,,gray,gray,gray,0.838,0,0.1267,0.4684,0.7411,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.990; mean_value=0.510; dominant_share=0.199,body_core=neutral_mid; total_neutral=0.990; mean_value=0.510; dominant_share=0.199,,,
test_02715,test,98,Eagle Talon Hatchback 1998,test_02715.jpg,data/raw/stanford_cars/cars_test/02715.jpg,data/raw/stanford_cars/cars_test/02715.jpg,,575,431,575,431,"[14, 106, 556, 419]","[14, 106, 542, 313]",0.6845,542,313,1.7316,"[0, 50, 575, 431]",575,381,0.7744,256,,,gray,gray,gray,0.816,0,0.2052,0.6628,0.755,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.891; mean_value=0.407; dominant_share=0.158,body_core=neutral_mid; total_neutral=0.891; mean_value=0.407; dominant_share=0.158,,,
test_02734,test,184,Suzuki SX4 Sedan 2012,test_02734.jpg,data/raw/stanford_cars/cars_test/02734.jpg,data/raw/stanford_cars/cars_test/02734.jpg,,1024,768,1024,768,"[82, 185, 1022, 677]","[82, 185, 940, 492]",0.5881,940,492,1.9106,"[0, 96, 1024, 766]",1024,670,0.6741,256,,,gray,gray,gray,0.818,0,0.1455,0.5732,0.6977,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.883; mean_value=0.486; dominant_share=0.191,body_core=neutral_mid; total_neutral=0.883; mean_value=0.486; dominant_share=0.191,,,
test_02744,test,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,test_02744.jpg,data/raw/stanford_cars/cars_test/02744.jpg,data/raw/stanford_cars/cars_test/02744.jpg,,768,576,768,576,"[23, 103, 748, 519]","[23, 103, 725, 416]",0.6818,725,416,1.7428,"[0, 28, 768, 576]",768,548,0.7166,256,,,red,red,red,0.888,0,0.0627,0.6157,0.7389,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 3163.9462678208947), ('orange', 315.4103523641825)]; dominant_share=0.084","body_core=chromatic; top_scores=[('red', 3163.9462678208947), ('orange', 315.4103523641825)]; dominant_share=0.084",,,
test_02745,test,167,Mitsubishi Lancer Sedan 2012,test_02745.jpg,data/raw/stanford_cars/cars_test/02745.jpg,data/raw/stanford_cars/cars_test/02745.jpg,,1596,1064,1596,1064,"[73, 256, 1437, 983]","[73, 256, 1364, 727]",0.5839,1364,727,1.8762,"[0, 125, 1596, 1064]",1596,939,0.6617,256,,,other,orange,other,0.907,0,0.1267,0.5098,0.7226,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('orange', 10799.615848310292), ('red', 1237.0715613216162)]; dominant_share=0.121","body_core=chromatic; top_scores=[('orange', 10799.615848310292), ('red', 1237.0715613216162)]; dominant_share=0.121",,,
test_02771,test,149,Jeep Compass SUV 2012,test_02771.jpg,data/raw/stanford_cars/cars_test/02771.jpg,data/raw/stanford_cars/cars_test/02771.jpg,,1024,768,1024,768,"[135, 245, 873, 654]","[135, 245, 738, 409]",0.3838,738,409,1.8044,"[2, 171, 1006, 728]",1004,557,0.5397,256,,,red,red,red,0.945,0,0.0804,0.5246,0.6629,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 5534.392583094537), ('orange', 50.86349430680275)]; dominant_share=0.109","body_core=chromatic; top_scores=[('red', 5534.392583094537), ('orange', 50.86349430680275)]; dominant_share=0.109",,,
test_02780,test,66,Chevrolet Cobalt SS 2010,test_02780.jpg,data/raw/stanford_cars/cars_test/02780.jpg,data/raw/stanford_cars/cars_test/02780.jpg,,600,450,600,450,"[22, 93, 547, 372]","[22, 93, 525, 279]",0.5425,525,279,1.8817,"[0, 43, 600, 422]",600,379,0.6441,256,,,red,red,red,0.922,0,0.0839,0.575,0.7099,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 3848.371728859842), ('orange', 208.92227852344513)]; dominant_share=0.079","body_core=chromatic; top_scores=[('red', 3848.371728859842), ('orange', 208.92227852344513)]; dominant_share=0.079",,,
test_02787,test,172,Plymouth Neon Coupe 1999,test_02787.jpg,data/raw/stanford_cars/cars_test/02787.jpg,data/raw/stanford_cars/cars_test/02787.jpg,,800,600,800,600,"[30, 96, 762, 481]","[30, 96, 732, 385]",0.5871,732,385,1.9013,"[0, 27, 800, 550]",800,523,0.6736,256,,,black,black,black,0.831,0,0.2487,0.5982,0.72,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_dark; dark_neutral=0.522; dominant_share=0.306,body_core=neutral_dark; dark_neutral=0.522; dominant_share=0.306,,,
test_02823,test,20,Audi S6 Sedan 2011,test_02823.jpg,data/raw/stanford_cars/cars_test/02823.jpg,data/raw/stanford_cars/cars_test/02823.jpg,data/processed/stanford_cars/clean_crops/test_02823.jpg,1024,768,1024,768,"[41, 107, 988, 608]","[41, 107, 947, 501]",0.6033,947,501,1.8902,"[0, 17, 1024, 698]",1024,681,0.6804,256,385,256,blue,blue,blue,0.946,0,0.1432,0.3387,0.7611,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1648.8541694954038), ('red', 0.4395192414522171)]; dominant_share=0.070","body_core=chromatic; top_scores=[('blue', 1648.8541694954038), ('red', 0.4395192414522171)]; dominant_share=0.070",,,
test_02827,test,190,Volkswagen Golf Hatchback 2012,test_02827.jpg,data/raw/stanford_cars/cars_test/02827.jpg,data/raw/stanford_cars/cars_test/02827.jpg,,640,480,640,480,"[27, 123, 613, 456]","[27, 123, 586, 333]",0.6352,586,333,1.7598,"[0, 63, 640, 480]",640,417,0.7312,256,,,gray,gray,gray,0.816,0,0.1689,0.5376,0.7354,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.822; mean_value=0.554; dominant_share=0.279,body_core=neutral_mid; total_neutral=0.822; mean_value=0.554; dominant_share=0.279,,,
test_02851,test,48,Buick Rainier SUV 2007,test_02851.jpg,data/raw/stanford_cars/cars_test/02851.jpg,data/raw/stanford_cars/cars_test/02851.jpg,,800,600,800,600,"[76, 150, 756, 531]","[76, 150, 680, 381]",0.5397,680,381,1.7848,"[0, 81, 800, 600]",800,519,0.624,256,,,red,red,red,0.941,0,0.1159,0.5808,0.7047,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 5696.075818888843), ('orange', 71.62559460103512)]; dominant_share=0.081","body_core=chromatic; top_scores=[('red', 5696.075818888843), ('orange', 71.62559460103512)]; dominant_share=0.081",,,
test_02857,test,50,Buick Enclave SUV 2012,test_02857.jpg,data/raw/stanford_cars/cars_test/02857.jpg,data/raw/stanford_cars/cars_test/02857.jpg,,640,513,640,513,"[20, 151, 596, 478]","[20, 151, 576, 327]",0.5737,576,327,1.7615,"[0, 92, 640, 513]",640,421,0.699,256,,,silver,silver,silver,0.76,0,0.0982,0.6201,0.6929,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.595; mean_value=0.658; dominant_share=0.132,body_core=neutral_mid; total_neutral=0.595; mean_value=0.658; dominant_share=0.132,,,
test_02859,test,194,Volvo 240 Sedan 1993,test_02859.jpg,data/raw/stanford_cars/cars_test/02859.jpg,data/raw/stanford_cars/cars_test/02859.jpg,,1600,1200,1600,1200,"[250, 232, 1507, 955]","[250, 232, 1257, 723]",0.4733,1257,723,1.7386,"[24, 102, 1600, 1085]",1576,983,0.5866,256,,,gray,gray,gray,0.826,0,0.1455,0.5291,0.6548,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.922; mean_value=0.426; dominant_share=0.206,body_core=neutral_mid; total_neutral=0.922; mean_value=0.426; dominant_share=0.206,,,
test_02860,test,100,FIAT 500 Convertible 2012,test_02860.jpg,data/raw/stanford_cars/cars_test/02860.jpg,data/raw/stanford_cars/cars_test/02860.jpg,,1280,782,1280,782,"[169, 181, 1090, 722]","[169, 181, 921, 541]",0.4978,921,541,1.7024,"[3, 84, 1256, 782]",1253,698,0.5697,256,,,white,white,white,0.815,0,0.0883,0.5767,0.6362,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.487; dominant_share=0.149,body_core=neutral_bright; bright_neutral=0.487; dominant_share=0.149,,,
test_02868,test,160,McLaren MP4-12C Coupe 2012,test_02868.jpg,data/raw/stanford_cars/cars_test/02868.jpg,data/raw/stanford_cars/cars_test/02868.jpg,,1280,800,1280,800,"[273, 247, 1099, 705]","[273, 247, 826, 458]",0.3694,826,458,1.8035,"[124, 165, 1248, 787]",1124,622,0.5411,256,,,other,orange,other,0.904,0,0.2774,0.4066,0.6942,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('orange', 7119.043803408742), ('brown', 827.4273827448487)]; dominant_share=0.278","body_core=chromatic; top_scores=[('orange', 7119.043803408742), ('brown', 827.4273827448487)]; dominant_share=0.278",,,
test_02874,test,49,Buick Verano Sedan 2012,test_02874.jpg,data/raw/stanford_cars/cars_test/02874.jpg,data/raw/stanford_cars/cars_test/02874.jpg,data/processed/stanford_cars/clean_crops/test_02874.jpg,800,453,800,453,"[21, 30, 779, 433]","[21, 30, 758, 403]",0.8429,758,403,1.8809,"[0, 0, 800, 453]",800,453,0.8429,256,452,256,other,brown,other,0.917,0,0.1742,0.0765,0.8371,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('brown', 826.4395495355129), ('orange', 62.42555543780327)]; dominant_share=0.117","body_core=chromatic; top_scores=[('brown', 826.4395495355129), ('orange', 62.42555543780327)]; dominant_share=0.117",,,
test_02898,test,165,Mercedes-Benz S-Class Sedan 2012,test_02898.jpg,data/raw/stanford_cars/cars_test/02898.jpg,data/raw/stanford_cars/cars_test/02898.jpg,,640,480,640,480,"[31, 101, 626, 421]","[31, 101, 595, 320]",0.6198,595,320,1.8594,"[0, 43, 640, 479]",640,436,0.6823,256,,,white,white,white,0.899,0,0.2658,0.5913,0.7511,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.757; dominant_share=0.399,body_core=neutral_bright; bright_neutral=0.757; dominant_share=0.399,,,
test_02916,test,80,Chrysler Crossfire Convertible 2008,test_02916.jpg,data/raw/stanford_cars/cars_test/02916.jpg,data/raw/stanford_cars/cars_test/02916.jpg,,600,329,600,329,"[19, 22, 578, 317]","[19, 22, 559, 295]",0.8354,559,295,1.8949,"[0, 0, 600, 329]",600,329,0.8354,256,,,yellow,yellow,yellow,0.83,0,0.1064,0.6091,0.7591,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('yellow', 709.625290311873), ('blue', 241.68739124387503)]; dominant_share=0.175","body_core=chromatic; top_scores=[('yellow', 709.625290311873), ('blue', 241.68739124387503)]; dominant_share=0.175",,,
test_02919,test,38,BMW Z4 Convertible 2012,test_02919.jpg,data/raw/stanford_cars/cars_test/02919.jpg,data/raw/stanford_cars/cars_test/02919.jpg,,640,480,640,480,"[71, 85, 627, 384]","[71, 85, 556, 299]",0.5412,556,299,1.8595,"[0, 31, 640, 438]",640,407,0.6382,256,,,gray,gray,gray,0.807,0,0.2446,0.5323,0.6991,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.827; mean_value=0.505; dominant_share=0.186,body_core=neutral_mid; total_neutral=0.827; mean_value=0.505; dominant_share=0.186,,,
test_02925,test,110,Ford Edge SUV 2012,test_02925.jpg,data/raw/stanford_cars/cars_test/02925.jpg,data/raw/stanford_cars/cars_test/02925.jpg,data/processed/stanford_cars/clean_crops/test_02925.jpg,720,369,720,369,"[54, 8, 654, 356]","[54, 8, 600, 348]",0.7859,600,348,1.7241,"[0, 0, 720, 369]",720,369,0.7859,256,500,256,red,red,red,0.941,0,0.1799,0.5785,0.7936,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 5726.8879679739475), ('orange', 104.91409800946712)]; dominant_share=0.135","body_core=chromatic; top_scores=[('red', 5726.8879679739475), ('orange', 104.91409800946712)]; dominant_share=0.135",,,
test_02927,test,171,Nissan 240SX Coupe 1998,test_02927.jpg,data/raw/stanford_cars/cars_test/02927.jpg,data/raw/stanford_cars/cars_test/02927.jpg,,600,450,600,450,"[7, 57, 528, 364]","[7, 57, 521, 307]",0.5924,521,307,1.6971,"[0, 2, 600, 419]",600,417,0.6393,256,,,blue,blue,blue,0.948,0,0.1257,0.6059,0.7107,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1763.4573145881295), ('brown', 14.919411092996597)]; dominant_share=0.154","body_core=chromatic; top_scores=[('blue', 1763.4573145881295), ('brown', 14.919411092996597)]; dominant_share=0.154",,,
test_02933,test,46,Bugatti Veyron 16.4 Coupe 2009,test_02933.jpg,data/raw/stanford_cars/cars_test/02933.jpg,data/raw/stanford_cars/cars_test/02933.jpg,,1280,853,1280,853,"[433, 340, 1159, 749]","[433, 340, 726, 409]",0.272,726,409,1.7751,"[302, 266, 1280, 823]",978,557,0.5451,256,,,white,white,white,0.843,0,0.2268,0.5375,0.5587,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.510; dominant_share=0.337,body_core=neutral_bright; bright_neutral=0.510; dominant_share=0.337,,,
test_02946,test,125,HUMMER H2 SUT Crew Cab 2009,test_02946.jpg,data/raw/stanford_cars/cars_test/02946.jpg,data/raw/stanford_cars/cars_test/02946.jpg,,568,426,568,426,"[37, 90, 547, 377]","[37, 90, 510, 287]",0.6049,510,287,1.777,"[0, 38, 568, 426]",568,388,0.6642,256,,,other,brown,other,0.874,0,0.1456,0.4167,0.7254,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('brown', 223.27748602628708), ('blue', 31.63857165724039)]; dominant_share=0.220","body_core=chromatic; top_scores=[('brown', 223.27748602628708), ('blue', 31.63857165724039)]; dominant_share=0.220",,,
