sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes,model_key,model_name,checkpoint_name,precision,device,device_map,batch_size,elapsed_seconds,raw_output,status,error,prompt_level,normalized_output,allowed_answer_space,parsed_label,parse_success,parse_method,one_label_only,in_allowed_answer_space,correction_detected,refusal_detected,outcome_type,is_conflict_aligned,is_faithful,is_other_wrong,is_refusal_or_correction,is_parse_error,parse_notes,diagnostic_family,factor_id,tone_strength,injection_position,false_text_form,answer_format,response_schema,context_turns_json,robustness_variant,robustness_variant_label,phase2_is_conflict_aligned,phase2_is_faithful,phase2_is_parse_error,phase2_parsed_label
test_07373__F3_title_prefix,test_07373,test_07373.jpg,data/processed/stanford_cars/clean_crops/test_07373.jpg,data/raw/stanford_cars/cars_test/07373.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,black,,white,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: white main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=black,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.8716,black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,False,True,False,black
test_07534__F3_title_prefix,test_07534,test_07534.jpg,data/processed/stanford_cars/clean_crops/test_07534.jpg,data/raw/stanford_cars/cars_test/07534.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,blue,,red,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: red main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=blue,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.9063,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,True,False,False,red
test_08002__F3_title_prefix,test_08002,test_08002.jpg,data/processed/stanford_cars/clean_crops/test_08002.jpg,data/raw/stanford_cars/cars_test/08002.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,black,,white,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: white main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=black,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.8827,white,ok,,,white,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",white,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,True,False,False,white
test_08030__F3_title_prefix,test_08030,test_08030.jpg,data/processed/stanford_cars/clean_crops/test_08030.jpg,data/raw/stanford_cars/cars_test/08030.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,blue,,red,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: red main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=blue,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.8691,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,False,True,False,blue
train_00046__F3_title_prefix,train_00046,train_00046.jpg,data/processed/stanford_cars/clean_crops/train_00046.jpg,data/raw/stanford_cars/cars_train/00046.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: blue main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.905,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,False,True,False,red
train_00211__F3_title_prefix,train_00211,train_00211.jpg,data/processed/stanford_cars/clean_crops/train_00211.jpg,data/raw/stanford_cars/cars_train/00211.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,black,,white,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: white main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,prior_issue_flag | codex_second_review_correction: reviewed=blue -> black; reason=other_wrong_audit,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.8856,black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,False,True,False,black
train_00272__F3_title_prefix,train_00272,train_00272.jpg,data/processed/stanford_cars/clean_crops/train_00272.jpg,data/raw/stanford_cars/cars_train/00272.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,white,,black,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: black main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=white,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.888,black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,True,False,False,black
train_00771__F3_title_prefix,train_00771,train_00771.jpg,data/processed/stanford_cars/clean_crops/train_00771.jpg,data/raw/stanford_cars/cars_train/00771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,blue,,red,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: red main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=blue,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.8674,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,True,False,False,red
train_00913__F3_title_prefix,train_00913,train_00913.jpg,data/processed/stanford_cars/clean_crops/train_00913.jpg,data/raw/stanford_cars/cars_train/00913.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,green,,yellow,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: yellow main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=green,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.8784,yellow,ok,,,yellow,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",yellow,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,True,False,False,yellow
train_00925__F3_title_prefix,train_00925,train_00925.jpg,data/processed/stanford_cars/clean_crops/train_00925.jpg,data/raw/stanford_cars/cars_train/00925.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,white,,black,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: black main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,prior_issue_flag | codex_single_review_contact_sheet_correction: provisional=silver -> reviewed=white,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.8724,black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,True,False,False,black
train_00966__F3_title_prefix,train_00966,train_00966.jpg,data/processed/stanford_cars/clean_crops/train_00966.jpg,data/raw/stanford_cars/cars_train/00966.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: blue main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.9208,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,False,True,False,red
train_01144__F3_title_prefix,train_01144,train_01144.jpg,data/processed/stanford_cars/clean_crops/train_01144.jpg,data/raw/stanford_cars/cars_train/01144.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: blue main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.9301,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,False,True,False,red
train_01561__F3_title_prefix,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,black,,white,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: white main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,prior_issue_flag | codex_second_review_correction: reviewed=red -> black; reason=other_wrong_audit,internvl2_8b,InternVL2-8B,OpenGVLab/InternVL2-8B,bfloat16,cuda:0+cpu_offload,auto,1,1.8583,white,ok,,,white,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",white,True,exact_single_label,1,True,0,0,conflict_aligned,True,False,False,False,False,,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,,,,True,False,False,white
