candidate_id,image_id,assigned_true_color,source_path,staged_path,width,height,car_detection_count,primary_car_score,primary_car_area_ratio,secondary_car_area_ratio,sharpness_score,highlight_ratio,shadow_ratio,color_match_ratio,quality_score,auto_recommend_keep,auto_rank_within_color,auto_reason
vcor_test_green_a619b69be6,vcor_test_green_a619b69be6,green,data_external/vcor_raw/vcor_extracted/test/green/a619b69be6.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_a619b69be6.jpg,272,138,1,0.9878,0.8259,0.0000,445.6205,0.0016,0.1739,0.3114,3.8447,0,130,passes_auto_screen
vcor_test_green_ad69d345d9,vcor_test_green_ad69d345d9,green,data_external/vcor_raw/vcor_extracted/test/green/ad69d345d9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_ad69d345d9.jpg,235,111,1,0.9961,0.8838,0.0000,599.0919,0.0063,0.1417,0.4925,4.4464,1,47,passes_auto_screen
vcor_test_green_b2805a33f5,vcor_test_green_b2805a33f5,green,data_external/vcor_raw/vcor_extracted/test/green/b2805a33f5.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_b2805a33f5.jpg,941,334,7,0.9995,0.7897,0.4206,198.2255,0.1894,0.1229,0.5100,3.3494,0,196,secondary_car_interference|highlight_overexposed
vcor_test_green_bb09c84231,vcor_test_green_bb09c84231,green,data_external/vcor_raw/vcor_extracted/test/green/bb09c84231.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_bb09c84231.jpg,230,43,1,0.9114,0.8993,0.0000,658.5095,0.0432,0.2407,0.0027,3.0419,0,228,too_dark|weak_color_match
vcor_test_green_c6f5a824e0,vcor_test_green_c6f5a824e0,green,data_external/vcor_raw/vcor_extracted/test/green/c6f5a824e0.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_c6f5a824e0.jpg,254,143,1,0.9595,0.8843,0.0000,395.9439,0.0783,0.0240,0.0390,3.3160,0,202,weak_color_match
vcor_test_green_ca230c9a71,vcor_test_green_ca230c9a71,green,data_external/vcor_raw/vcor_extracted/test/green/ca230c9a71.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_ca230c9a71.jpg,262,94,2,0.9650,0.9231,0.4271,444.2127,0.0047,0.0245,0.3238,3.5995,0,166,secondary_car_interference
vcor_test_green_cbc90305e3,vcor_test_green_cbc90305e3,green,data_external/vcor_raw/vcor_extracted/test/green/cbc90305e3.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_cbc90305e3.jpg,251,64,3,0.6395,0.8002,0.5377,247.6632,0.0037,0.0245,0.3022,2.8782,0,240,secondary_car_interference
vcor_test_green_cdd6f6abe6,vcor_test_green_cdd6f6abe6,green,data_external/vcor_raw/vcor_extracted/test/green/cdd6f6abe6.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_cdd6f6abe6.jpg,651,275,1,0.9979,0.9345,0.0000,238.7039,0.0874,0.0631,0.3175,4.0568,0,103,passes_auto_screen
vcor_test_green_d103c9f0cc,vcor_test_green_d103c9f0cc,green,data_external/vcor_raw/vcor_extracted/test/green/d103c9f0cc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_d103c9f0cc.jpg,288,87,5,0.9994,0.9022,0.4630,294.2278,0.1063,0.0289,0.6212,4.1524,0,91,secondary_car_interference
vcor_test_green_d2a80c5e06,vcor_test_green_d2a80c5e06,green,data_external/vcor_raw/vcor_extracted/test/green/d2a80c5e06.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_d2a80c5e06.jpg,272,154,1,0.9993,0.9178,0.0000,393.0639,0.0240,0.0980,0.3385,4.1545,0,90,passes_auto_screen
vcor_test_green_d36f052367,vcor_test_green_d36f052367,green,data_external/vcor_raw/vcor_extracted/test/green/d36f052367.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_d36f052367.jpg,240,119,7,0.9988,0.8166,0.0354,663.1411,0.0161,0.0523,0.4905,4.3372,0,65,passes_auto_screen
vcor_test_green_d3a6ec2ea9,vcor_test_green_d3a6ec2ea9,green,data_external/vcor_raw/vcor_extracted/test/green/d3a6ec2ea9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_d3a6ec2ea9.jpg,999,370,2,0.9983,0.7732,0.5528,264.5583,0.0272,0.0545,0.0533,2.4174,0,262,secondary_car_interference|weak_color_match
vcor_test_green_d3fb5450c3,vcor_test_green_d3fb5450c3,green,data_external/vcor_raw/vcor_extracted/test/green/d3fb5450c3.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_d3fb5450c3.jpg,341,132,3,0.9469,0.8666,0.5386,582.4082,0.0096,0.0422,0.0027,2.4897,0,258,secondary_car_interference|weak_color_match
vcor_test_green_d528d5fbb1,vcor_test_green_d528d5fbb1,green,data_external/vcor_raw/vcor_extracted/test/green/d528d5fbb1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_d528d5fbb1.jpg,255,140,1,0.9856,0.7607,0.0000,245.5600,0.1019,0.0412,0.5402,4.2826,0,72,passes_auto_screen
vcor_test_green_d752ca4d63,vcor_test_green_d752ca4d63,green,data_external/vcor_raw/vcor_extracted/test/green/d752ca4d63.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_d752ca4d63.jpg,882,361,2,0.9993,0.9768,0.4537,148.9027,0.0024,0.0480,0.1689,2.9658,0,235,secondary_car_interference
vcor_test_green_d7ff601ccc - Copy,vcor_test_green_d7ff601ccc - Copy,green,data_external/vcor_raw/vcor_extracted/test/green/d7ff601ccc - Copy.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_d7ff601ccc - Copy.jpg,200,84,3,0.5598,0.5984,0.3990,572.3340,0.0014,0.0222,0.0613,2.0155,0,274,secondary_car_interference|weak_color_match
vcor_test_green_df940057ce,vcor_test_green_df940057ce,green,data_external/vcor_raw/vcor_extracted/test/green/df940057ce.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_df940057ce.jpg,242,139,1,0.9883,0.9029,0.0000,362.9464,0.0023,0.0595,0.2226,3.8906,0,126,passes_auto_screen
vcor_test_green_e0acd74b58,vcor_test_green_e0acd74b58,green,data_external/vcor_raw/vcor_extracted/test/green/e0acd74b58.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e0acd74b58.jpg,884,430,1,0.9960,0.9108,0.0000,68.6801,0.0011,0.1170,0.4054,3.7336,0,141,passes_auto_screen
vcor_test_green_e34bfa3329,vcor_test_green_e34bfa3329,green,data_external/vcor_raw/vcor_extracted/test/green/e34bfa3329.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e34bfa3329.jpg,1544,426,2,0.9963,0.6554,0.5701,278.8043,0.0238,0.0420,0.1839,2.4990,0,257,secondary_car_interference
vcor_test_green_e3508cbae1,vcor_test_green_e3508cbae1,green,data_external/vcor_raw/vcor_extracted/test/green/e3508cbae1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e3508cbae1.jpg,254,151,2,0.9961,0.6193,0.0862,401.5067,0.0252,0.1442,0.3840,3.5003,0,179,passes_auto_screen
vcor_test_green_e4fc43fbac,vcor_test_green_e4fc43fbac,green,data_external/vcor_raw/vcor_extracted/test/green/e4fc43fbac.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e4fc43fbac.jpg,416,159,1,0.9643,0.7648,0.0000,297.9225,0.0024,0.0921,0.0747,3.1929,0,215,weak_color_match
vcor_test_green_e5657997ac,vcor_test_green_e5657997ac,green,data_external/vcor_raw/vcor_extracted/test/green/e5657997ac.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e5657997ac.jpg,25,15,0,0.0000,0.0000,0.0000,933.7790,0.0240,0.0133,0.4773,1.9512,0,276,car_too_small
vcor_test_green_e6213f6cdb,vcor_test_green_e6213f6cdb,green,data_external/vcor_raw/vcor_extracted/test/green/e6213f6cdb.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e6213f6cdb.jpg,384,180,1,0.9992,0.9222,0.0000,177.9740,0.0172,0.0742,0.5650,4.5309,1,38,passes_auto_screen
vcor_test_green_e625030faa,vcor_test_green_e625030faa,green,data_external/vcor_raw/vcor_extracted/test/green/e625030faa.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e625030faa.jpg,587,289,1,0.9853,0.9567,0.0000,341.8766,0.1127,0.0344,0.4875,4.5506,1,35,passes_auto_screen
vcor_test_green_e75ef7c8b8,vcor_test_green_e75ef7c8b8,green,data_external/vcor_raw/vcor_extracted/test/green/e75ef7c8b8.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e75ef7c8b8.jpg,214,98,2,0.9989,0.9265,0.4488,291.9960,0.0030,0.0387,0.5118,4.0610,0,102,secondary_car_interference
vcor_test_green_eda2a76900,vcor_test_green_eda2a76900,green,data_external/vcor_raw/vcor_extracted/test/green/eda2a76900.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_eda2a76900.jpg,218,187,10,0.9972,0.9377,0.0354,286.8721,0.0058,0.0346,0.0026,3.3886,0,192,weak_color_match
vcor_test_green_ee34fc7f25,vcor_test_green_ee34fc7f25,green,data_external/vcor_raw/vcor_extracted/test/green/ee34fc7f25.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_ee34fc7f25.jpg,125,59,2,0.8508,0.7800,0.0842,563.5622,0.0020,0.0674,0.0962,3.0936,0,224,weak_color_match
vcor_test_green_fe456be170,vcor_test_green_fe456be170,green,data_external/vcor_raw/vcor_extracted/test/green/fe456be170.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_fe456be170.jpg,767,305,2,0.9994,0.8747,0.5347,256.5963,0.0114,0.0462,0.4752,3.7283,0,143,secondary_car_interference
vcor_train_green_004fbfb1b1,vcor_train_green_004fbfb1b1,green,data_external/vcor_raw/vcor_extracted/train/green/004fbfb1b1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_004fbfb1b1.jpg,269,143,2,0.9981,0.8867,0.4203,569.9776,0.1175,0.0152,0.0087,2.6491,0,251,secondary_car_interference|weak_color_match
vcor_train_green_008fdae035,vcor_train_green_008fdae035,green,data_external/vcor_raw/vcor_extracted/train/green/008fdae035.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_008fdae035.jpg,229,146,1,0.9811,0.9062,0.0000,269.7731,0.1532,0.0775,0.6681,4.8062,1,5,highlight_overexposed
vcor_train_green_00a36a1d6d,vcor_train_green_00a36a1d6d,green,data_external/vcor_raw/vcor_extracted/train/green/00a36a1d6d.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_00a36a1d6d.jpg,196,64,1,0.9994,0.8807,0.0000,444.6365,0.0686,0.0041,0.6873,4.9929,1,1,passes_auto_screen
vcor_train_green_00cb5cd89e,vcor_train_green_00cb5cd89e,green,data_external/vcor_raw/vcor_extracted/train/green/00cb5cd89e.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_00cb5cd89e.jpg,394,234,1,0.9908,0.8331,0.0000,581.6520,0.1095,0.0808,0.5045,4.3077,0,70,passes_auto_screen
vcor_train_green_013cd53d1c,vcor_train_green_013cd53d1c,green,data_external/vcor_raw/vcor_extracted/train/green/013cd53d1c.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_013cd53d1c.jpg,207,103,1,0.9997,0.7967,0.0000,275.1394,0.0490,0.0064,0.5726,4.5595,1,33,passes_auto_screen
vcor_train_green_01b519b792,vcor_train_green_01b519b792,green,data_external/vcor_raw/vcor_extracted/train/green/01b519b792.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_01b519b792.jpg,833,515,6,0.9962,0.9210,0.0553,127.6893,0.0006,0.0004,0.5164,4.2600,0,75,passes_auto_screen
vcor_train_green_01cdd10376,vcor_train_green_01cdd10376,green,data_external/vcor_raw/vcor_extracted/train/green/01cdd10376.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_01cdd10376.jpg,225,88,1,0.9995,0.9557,0.0000,466.5475,0.0031,0.0181,0.4747,4.6758,1,21,passes_auto_screen
vcor_train_green_0238ece041,vcor_train_green_0238ece041,green,data_external/vcor_raw/vcor_extracted/train/green/0238ece041.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0238ece041.jpg,233,120,2,0.7850,0.6382,0.5654,431.3955,0.0035,0.0213,0.2606,2.5388,0,256,secondary_car_interference
vcor_train_green_02a05622ca,vcor_train_green_02a05622ca,green,data_external/vcor_raw/vcor_extracted/train/green/02a05622ca.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_02a05622ca.jpg,279,83,4,0.9996,0.9367,0.4595,413.9521,0.0026,0.0525,0.6304,4.3501,0,60,secondary_car_interference
vcor_train_green_02c6449d43,vcor_train_green_02c6449d43,green,data_external/vcor_raw/vcor_extracted/train/green/02c6449d43.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_02c6449d43.jpg,712,214,1,0.9993,0.9515,0.0000,199.7095,0.0017,0.0117,0.4874,4.5461,1,37,passes_auto_screen
vcor_train_green_02d6a6b85d,vcor_train_green_02d6a6b85d,green,data_external/vcor_raw/vcor_extracted/train/green/02d6a6b85d.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_02d6a6b85d.jpg,252,152,1,0.9961,0.8548,0.0000,191.6288,0.0000,0.0352,0.4102,4.1101,0,94,passes_auto_screen
vcor_train_green_030e882c1f,vcor_train_green_030e882c1f,green,data_external/vcor_raw/vcor_extracted/train/green/030e882c1f.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_030e882c1f.jpg,209,73,3,0.9984,0.7822,0.0187,495.3539,0.0119,0.0131,0.6354,4.6981,1,17,passes_auto_screen
vcor_train_green_03659b72e0,vcor_train_green_03659b72e0,green,data_external/vcor_raw/vcor_extracted/train/green/03659b72e0.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_03659b72e0.jpg,722,425,1,0.9900,0.9452,0.0000,250.5435,0.0145,0.0334,0.4695,4.6053,1,31,passes_auto_screen
vcor_train_green_043de69d64,vcor_train_green_043de69d64,green,data_external/vcor_raw/vcor_extracted/train/green/043de69d64.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_043de69d64.jpg,1126,505,1,0.9638,0.7923,0.0000,195.8295,0.0896,0.0653,0.4666,3.9759,0,113,passes_auto_screen
vcor_train_green_0591d1c537,vcor_train_green_0591d1c537,green,data_external/vcor_raw/vcor_extracted/train/green/0591d1c537.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0591d1c537.jpg,1610,778,1,0.9971,0.9225,0.0000,104.4485,0.0038,0.0061,0.4799,4.1661,0,87,passes_auto_screen
vcor_train_green_067edad668,vcor_train_green_067edad668,green,data_external/vcor_raw/vcor_extracted/train/green/067edad668.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_067edad668.jpg,220,92,2,0.9996,0.8737,0.4806,588.4214,0.0069,0.0949,0.2425,3.1773,0,216,secondary_car_interference
vcor_train_green_07b80f8d4b,vcor_train_green_07b80f8d4b,green,data_external/vcor_raw/vcor_extracted/train/green/07b80f8d4b.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_07b80f8d4b.jpg,638,237,2,0.9897,0.8092,0.3731,389.3851,0.0100,0.0321,0.3664,3.5597,0,171,secondary_car_interference
vcor_train_green_07c98136f8,vcor_train_green_07c98136f8,green,data_external/vcor_raw/vcor_extracted/train/green/07c98136f8.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_07c98136f8.jpg,236,73,4,0.9980,0.8791,0.4605,118.3962,0.0001,0.0076,0.0284,2.3540,0,265,secondary_car_interference|weak_color_match
vcor_train_green_07dfdf5108,vcor_train_green_07dfdf5108,green,data_external/vcor_raw/vcor_extracted/train/green/07dfdf5108.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_07dfdf5108.jpg,233,125,3,0.9949,0.8129,0.4846,342.4207,0.0011,0.0156,0.4752,3.7143,0,145,secondary_car_interference
vcor_train_green_086b2a352e,vcor_train_green_086b2a352e,green,data_external/vcor_raw/vcor_extracted/train/green/086b2a352e.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_086b2a352e.jpg,1104,544,1,0.5115,0.0208,0.0000,308.5676,0.0000,0.0394,0.0467,1.3283,0,280,car_too_small|weak_color_match
vcor_train_green_08b28569c5,vcor_train_green_08b28569c5,green,data_external/vcor_raw/vcor_extracted/train/green/08b28569c5.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_08b28569c5.jpg,292,106,1,0.9993,0.8962,0.0000,583.2858,0.0428,0.0538,0.5387,4.6335,1,30,passes_auto_screen
vcor_train_green_08f99bcc5e,vcor_train_green_08f99bcc5e,green,data_external/vcor_raw/vcor_extracted/train/green/08f99bcc5e.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_08f99bcc5e.jpg,570,410,3,0.9430,0.8886,0.3902,152.5493,0.0181,0.0105,0.0075,2.4601,0,260,secondary_car_interference|weak_color_match
vcor_train_green_091f3603a1,vcor_train_green_091f3603a1,green,data_external/vcor_raw/vcor_extracted/train/green/091f3603a1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_091f3603a1.jpg,177,122,4,0.9865,0.9483,0.0401,262.5172,0.0023,0.0153,0.4172,4.4546,1,45,passes_auto_screen
vcor_train_green_0920e92f43,vcor_train_green_0920e92f43,green,data_external/vcor_raw/vcor_extracted/train/green/0920e92f43.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0920e92f43.jpg,249,179,8,0.6231,0.8009,0.1868,284.8972,0.0636,0.0071,0.0270,2.6227,0,253,secondary_car_interference|weak_color_match
vcor_train_green_0a6d45c47e,vcor_train_green_0a6d45c47e,green,data_external/vcor_raw/vcor_extracted/train/green/0a6d45c47e.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0a6d45c47e.jpg,576,286,6,0.6280,0.8259,0.0314,212.0220,0.0256,0.0255,0.0330,2.8151,0,244,weak_color_match
vcor_train_green_0a85e4b4a4,vcor_train_green_0a85e4b4a4,green,data_external/vcor_raw/vcor_extracted/train/green/0a85e4b4a4.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0a85e4b4a4.jpg,123,40,2,0.9992,0.7853,0.5170,384.9575,0.0301,0.0103,0.7199,4.1993,0,81,secondary_car_interference
vcor_train_green_0ab92866c4,vcor_train_green_0ab92866c4,green,data_external/vcor_raw/vcor_extracted/train/green/0ab92866c4.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0ab92866c4.jpg,236,105,2,0.9945,0.9550,0.0243,408.1866,0.0209,0.0098,0.5828,4.8937,1,3,passes_auto_screen
vcor_train_green_0b766d2878,vcor_train_green_0b766d2878,green,data_external/vcor_raw/vcor_extracted/train/green/0b766d2878.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0b766d2878.jpg,2359,1318,2,0.9728,0.7422,0.6573,43.6678,0.0022,0.3918,0.2400,1.6877,0,278,secondary_car_interference|too_dark
vcor_train_green_0b8856c0b8,vcor_train_green_0b8856c0b8,green,data_external/vcor_raw/vcor_extracted/train/green/0b8856c0b8.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0b8856c0b8.jpg,309,191,9,0.9692,0.8251,0.0366,383.4365,0.1203,0.0677,0.4242,4.0229,0,109,highlight_overexposed
vcor_train_green_0d54624e8e,vcor_train_green_0d54624e8e,green,data_external/vcor_raw/vcor_extracted/train/green/0d54624e8e.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0d54624e8e.jpg,341,179,4,0.7408,0.9079,0.0026,259.8595,0.0101,0.0098,0.1198,3.4824,0,180,passes_auto_screen
vcor_train_green_0d7d15b6d1,vcor_train_green_0d7d15b6d1,green,data_external/vcor_raw/vcor_extracted/train/green/0d7d15b6d1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0d7d15b6d1.jpg,254,150,2,0.4344,0.0800,0.0139,534.8660,0.0364,0.0041,0.5491,2.6130,0,254,car_too_small
vcor_train_green_0d928819d0,vcor_train_green_0d928819d0,green,data_external/vcor_raw/vcor_extracted/train/green/0d928819d0.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0d928819d0.jpg,426,172,2,0.9984,0.9519,0.4682,231.1703,0.0010,0.1411,0.5685,4.0656,0,100,secondary_car_interference
vcor_train_green_0e28e43824,vcor_train_green_0e28e43824,green,data_external/vcor_raw/vcor_extracted/train/green/0e28e43824.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0e28e43824.jpg,197,159,6,0.9621,0.8528,0.0121,580.7309,0.0318,0.0302,0.4596,4.3390,0,64,passes_auto_screen
vcor_train_green_0e29d17857,vcor_train_green_0e29d17857,green,data_external/vcor_raw/vcor_extracted/train/green/0e29d17857.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0e29d17857.jpg,413,240,1,0.9994,0.9870,0.0000,257.5696,0.0034,0.0621,0.4519,4.6372,1,28,passes_auto_screen
vcor_train_green_0e5b04ffc9,vcor_train_green_0e5b04ffc9,green,data_external/vcor_raw/vcor_extracted/train/green/0e5b04ffc9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0e5b04ffc9.jpg,211,85,2,0.9981,0.7626,0.0560,616.7248,0.1608,0.0114,0.6342,4.4265,0,51,highlight_overexposed
vcor_train_green_0eb5a65cde,vcor_train_green_0eb5a65cde,green,data_external/vcor_raw/vcor_extracted/train/green/0eb5a65cde.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0eb5a65cde.jpg,231,135,7,0.7453,0.6387,0.5594,480.4045,0.0083,0.0531,0.3842,2.7881,0,245,secondary_car_interference
vcor_train_green_0f85f65e50,vcor_train_green_0f85f65e50,green,data_external/vcor_raw/vcor_extracted/train/green/0f85f65e50.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0f85f65e50.jpg,259,104,1,0.9993,0.8781,0.0000,322.6700,0.0199,0.0298,0.5469,4.6693,1,22,passes_auto_screen
vcor_train_green_0fa6bde66d,vcor_train_green_0fa6bde66d,green,data_external/vcor_raw/vcor_extracted/train/green/0fa6bde66d.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0fa6bde66d.jpg,264,100,4,0.9991,0.7993,0.5157,465.1381,0.0083,0.0179,0.1661,2.8633,0,241,secondary_car_interference
vcor_train_green_1056476eb6,vcor_train_green_1056476eb6,green,data_external/vcor_raw/vcor_extracted/train/green/1056476eb6.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1056476eb6.jpg,770,310,1,0.8154,0.8399,0.0000,297.8138,0.1045,0.1015,0.3705,3.8315,0,132,passes_auto_screen
